id,bnf_code,snomed_code
17941,0407020B0BEADAK,0
17942,0407020B0BEADAK,31877211000001103
17943,0407020B0BFAAAB,0
17944,0407020B0BFAAAB,19957211000001102
17945,0407020B0BFABAD,0
17946,0407020B0BFABAD,19957411000001103
17947,0407020B0BGAAAE,0
17948,0407020B0BGAAAE,23446211000001101
17949,0407020B0BGABAF,0
17950,0407020B0BGABAF,23446411000001102
17951,0407020B0BGACAG,0
17952,0407020B0BGACAG,23446611000001104
17953,0407020B0BHAAAH,0
17954,0407020B0BHAAAH,31279211000001103
17955,0407020B0BHABAI,0
17956,0407020B0BHABAI,31278911000001104
17957,0407020B0BHACAJ,0
17958,0407020B0BHACAJ,31278611000001105
17959,0407020B0BHADAK,0
17960,0407020B0BHADAK,34027411000001106
17961,0407020B0BIAAAE,0
17962,0407020B0BIAAAE,32484211000001106
17963,0407020B0BIABAF,0
17964,0407020B0BIABAF,32484411000001105
17965,0407020B0BIACAG,0
17966,0407020B0BIACAG,32484611000001108
17967,0407020B0BJAAAE,0
17968,0407020B0BJABAF,0
17969,0407020B0BJACAG,0
17970,0407020B0BJACAG,32643711000001109
17971,0407020B0BKAAAH,0
17972,0407020B0BKAAAH,33038711000001103
17973,0407020B0BKABAI,0
17974,0407020B0BKABAI,33038911000001101
17975,0407020B0BKACAK,0
17976,0407020B0BKACAK,33039111000001106
17977,0407020B0BKADAJ,0
17978,0407020B0BKADAJ,33039311000001108
17979,0407020B0BKAEAL,42684311000001100
17980,0407020B0BKAFAM,42684611000001105
17981,0407020B0BKAGAN,42684911000001104
17982,0407020B0BLAAAH,0
17983,0407020B0BLAAAH,33054211000001103
17984,0407020B0BLABAI,0
17985,0407020B0BLABAI,33054411000001104
17986,0407020B0BLACAJ,0
17987,0407020B0BLACAJ,33054611000001101
17988,0407020B0BMAAAH,0
17989,0407020B0BMAAAH,33480711000001101
17990,0407020B0BMABAI,0
17991,0407020B0BMABAI,33480911000001104
17992,0407020B0BMACAJ,0
17993,0407020B0BMACAJ,33481111000001108
17994,0407020B0BMADAK,0
17995,0407020B0BMADAK,38910911000001104
17996,0407020B0BNAAAE,0
17997,0407020B0BNAAAE,33546611000001105
17998,0407020B0BNABAF,0
17999,0407020B0BNACAG,0
18000,0407020B0BNACAG,33548111000001103
18001,0407020B0BPAAAE,0
18002,0407020B0BPAAAE,34172511000001101
18003,0407020B0BPABAF,0
18004,0407020B0BPABAF,34172311000001107
18005,0407020B0BPACAG,0
18006,0407020B0BPACAG,34172111000001105
18007,0407020B0BQAAAH,0
18008,0407020B0BQAAAH,34551811000001100
18009,0407020B0BQABAI,0
18010,0407020B0BQABAI,34552011000001103
18011,0407020B0BQACAJ,0
18012,0407020B0BQACAJ,34552211000001108
18013,0407020B0BRAAAH,0
18014,0407020B0BRABAI,0
18015,0407020B0BRACAJ,0
18016,0407020B0BRACAJ,34839211000001102
18017,0407020B0BSAAAE,0
18018,0407020B0BSAAAE,34911711000001108
18019,0407020B0BSABAF,0
18020,0407020B0BSACAG,0
18021,0407020B0BSACAG,34912111000001102
18022,0407020B0BTAAAE,0
18023,0407020B0BTAAAE,35543711000001101
18024,0407020B0BTABAF,0
18025,0407020B0BTABAF,35543911000001104
18026,0407020B0BTACAG,0
18027,0407020B0BTACAG,35544111000001100
18028,0407020B0BUAAAH,0
18029,0407020B0BUAAAH,35544311000001103
18030,0407020B0BUABAI,0
18031,0407020B0BUABAI,35544511000001109
18032,0407020B0BUACAJ,0
18033,0407020B0BUACAJ,35545111000001101
18034,0407020B0BVAAAH,38728711000001102
18035,0407020B0BVABAI,38745611000001103
18036,0407020B0BVACAJ,38746011000001101
18037,0407020C0AAAAAA,0
18038,0407020C0AAABAB,0
18039,0407020C0AAABAB,27811000001100
18040,0407020C0AAABAB,36566111000001100
18041,0407020C0AAADAD,0
18042,0407020C0AAADAD,322502004
18043,0407020C0AAADAD,3811000001102
18044,0407020C0AAADAD,123811000001101
18045,0407020C0AAADAD,277611000001109
18046,0407020C0AAADAD,613111000001104
18047,0407020C0AAADAD,616411000001104
18048,0407020C0AAADAD,631411000001103
18049,0407020C0AAADAD,11531411000001107
18050,0407020C0AAADAD,15990511000001103
18051,0407020C0AAADAD,17887711000001101
18052,0407020C0AAADAD,17967711000001105
18053,0407020C0AAADAD,23854211000001103
18054,0407020C0AAADAD,29003611000001106
18055,0407020C0AAADAD,34760811000001104
18056,0407020C0AAADAD,42010311000001103
18057,0407020C0AAAEAE,0
18058,0407020C0AAAEAE,322503009
18059,0407020C0AAAEAE,129811000001104
18060,0407020C0AAAEAE,260411000001100
18061,0407020C0AAAEAE,297411000001104
18062,0407020C0AAAEAE,380611000001107
18063,0407020C0AAAEAE,438511000001106
18064,0407020C0AAAEAE,708311000001100
18065,0407020C0AAAEAE,908211000001103
18066,0407020C0AAAEAE,11426011000001104
18067,0407020C0AAAEAE,11531611000001105
18068,0407020C0AAAEAE,16048111000001109
18069,0407020C0AAAEAE,17888011000001102
18070,0407020C0AAAEAE,29003811000001105
18071,0407020C0AAAEAE,34761111000001100
18072,0407020C0AAAEAE,41927511000001108
18073,0407020C0AAAEAE,42010411000001105
18074,0407020C0AAAFAF,0
18075,0407020C0AAAFAF,322504003
18076,0407020C0AAAFAF,271511000001104
18077,0407020C0AAAFAF,302811000001108
18078,0407020C0AAAFAF,628311000001101
18079,0407020C0AAAFAF,42010511000001109
18080,0407020C0AAALAL,0
18081,0407020C0AAAPAP,0
18082,0407020C0AAAQAQ,0
18083,0407020C0AAAQAQ,21269811000001105
18084,0407020C0AAASAS,0
18085,0407020C0AAASAS,20421811000001109
18086,0407020C0AAAXAX,8405711000001109
18087,0407020C0AAAYAY,0
18088,0407020D0AAADAD,0
18089,0407020D0BBAAAD,0
18090,0407020G0AAAAAA,0
18091,0407020G0AAAAAA,3038511000001106
18092,0407020G0AAAAAA,3038911000001104
18093,0407020G0AAAAAA,3039311000001106
18094,0407020G0AAAAAA,21944611000001101
18095,0407020G0AAAAAA,26026911000001105
18096,0407020G0AAAAAA,32249811000001102
18097,0407020G0AAAAAA,36098611000001109
18098,0407020G0AAABAB,0
18099,0407020G0AAABAB,36069111000001106
18100,0407020G0AAACAC,0
18101,0407020G0AAACAC,322539003
18102,0407020G0AAACAC,29611000001109
18103,0407020G0AAACAC,194911000001104
18104,0407020G0AAACAC,379811000001106
18105,0407020G0AAACAC,543611000001109
18106,0407020G0AAACAC,548711000001106
18107,0407020G0AAACAC,830711000001109
18108,0407020G0AAACAC,869111000001108
18109,0407020G0AAACAC,932511000001106
18110,0407020G0AAACAC,13386111000001109
18111,0407020G0AAACAC,15082011000001100
18112,0407020G0AAACAC,16048911000001107
18113,0407020G0AAACAC,17892511000001107
18114,0407020G0AAACAC,37507111000001102
18115,0407020G0AAACAC,37942311000001101
18116,0407020G0AAACAC,38872711000001101
18117,0407020G0AAACAC,39708511000001104
18118,0407020G0AAACAC,43927911000001107
18119,0407020G0AAADAD,0
18120,0407020G0AAADAD,39112411000001109
18121,0407020G0AAADAD,43182211000001109
18122,0407020G0AAADAD,44124211000001106
18123,0407020G0AAAEAE,0
18124,0407020G0AAAEAE,39112511000001108
18125,0407020G0AAAEAE,43182411000001108
18126,0407020G0AAAFAF,0
18127,0407020G0AAAFAF,39112611000001107
18128,0407020G0AAAFAF,43182611000001106
18129,0407020G0AAAIAI,0
18130,0407020G0AAAIAI,322553003
18131,0407020G0AAAIAI,39708711000001109
18132,0407020G0AAAMAM,0
18133,0407020G0AAAMAM,11625011000001106
18134,0407020G0AAANAN,0
18135,0407020G0AAANAN,11624711000001109
18136,0407020G0AAAPAP,0
18137,0407020G0AAAPAP,8440711000001106
18138,0407020G0BBAAAD,0
18139,0407020G0BBAAAD,3037111000001103
18140,0407020G0BBABAE,0
18141,0407020G0BBABAE,3037511000001107
18142,0407020G0BBACAF,0
18143,0407020G0BBACAF,3037811000001105
18144,0407020G0BCADAI,0
18145,0407020G0BCADAI,3038211000001108
18146,0407020H0AAABAB,0
18147,0407020H0AAABAB,322556006
18148,0407020H0AAABAB,19180811000001109
18149,0407020H0AAABAB,39689711000001107
18150,0407020H0BBAAAB,0
18151,0407020K0AAAAAA,0
18152,0407020K0AAAAAA,22411000001100
18153,0407020K0AAAAAA,243011000001107
18154,0407020K0AAAAAA,250111000001104
18155,0407020K0AAAAAA,15404411000001109
18156,0407020K0AAAAAA,15422211000001107
18157,0407020K0AAAAAA,34819611000001105
18158,0407020K0AAABAB,0
18159,0407020K0AAABAB,322524004
18160,0407020K0AAABAB,25211000001109
18161,0407020K0AAABAB,684411000001105
18162,0407020K0AAABAB,712711000001101
18163,0407020K0AAABAB,918811000001100
18164,0407020K0AAABAB,11590911000001102
18165,0407020K0AAABAB,15405411000001105
18166,0407020K0AAABAB,15422411000001106
18167,0407020K0AAABAB,37237711000001103
18168,0407020K0AAABAB,42011311000001108
18169,0407020K0AAACAC,0
18170,0407020K0AAAEAE,0
18171,0407020K0AAAEAE,322525003
18172,0407020K0AAAEAE,277811000001108
18173,0407020K0AAAEAE,922811000001107
18174,0407020K0AAAEAE,15422611000001109
18175,0407020K0AAAEAE,42011511000001102
18176,0407020K0AAAFAF,0
18177,0407020K0AAAFAF,322526002
18178,0407020K0AAAFAF,212411000001103
18179,0407020K0AAAFAF,397811000001109
18180,0407020K0AAAFAF,725011000001100
18181,0407020K0AAAFAF,13886511000001103
18182,0407020K0AAAFAF,42011211000001100
18183,0407020K0AAAGAG,0
18184,0407020K0AAAGAG,322527006
18185,0407020K0AAAGAG,42011611000001103
18186,0407020K0AABCBC,0
18187,0407020K0AABFBF,0
18188,0407020K0AACBCB,0
18189,0407020K0AACBCB,322522000
18190,0407020K0AACBCB,295311000001103
18191,0407020K0AACBCB,396511000001109
18192,0407020K0AACBCB,857211000001104
18193,0407020K0AACZCZ,0
18194,0407020K0AACZCZ,12315911000001108
18195,0407020K0AADCDC,0
18196,0407020K0AADIDI,0
18197,0407020K0AADJDJ,0
18198,0407020K0AADKDK,0
18199,0407020K0AADLDL,0
18200,0407020K0AADXDX,0
18201,0407020K0AADXDX,11660311000001108
18202,0407020K0AAEFEF,0
18203,0407020K0AAEFEF,16057511000001101
18204,0407020K0AAEFEF,16073811000001106
18205,0407020K0AAEFEF,16442411000001107
18206,0407020K0AAEGEG,0
18207,0407020K0AAEGEG,16057911000001108
18208,0407020K0AAEGEG,16073511000001108
18209,0407020K0AAEGEG,16442611000001105
18210,0407020K0AAEHEH,0
18211,0407020K0AAEIEI,0
18212,0407020K0AAEMEM,0
18213,0407020K0AAEMEM,16058311000001108
18214,0407020K0AAEMEM,16442811000001109
18215,0407020K0AAEUEU,0
18216,0407020K0AAFNFN,0
18217,0407020K0AAFPFP,0
18218,0407020K0AAFPFP,4307011000001109
18219,0407020K0AAFPFP,37514111000001109
18220,0407020K0AAFQFQ,42447811000001108
18221,0407020L0AAAAAA,0
18222,0407020L0AAAAAA,333937006
18223,0407020L0AAAAAA,39718711000001107
18224,0407020L0AAABAB,0
18225,0407020L0AAABAB,333936002
18226,0407020L0AAABAB,39700411000001101
18227,0407020L0BBAAAB,0
18228,0407020L0BBAAAB,234611000001101
18229,0407020L0BBABAA,0
18230,0407020L0BBABAA,171011000001105
18231,0407020M0AAA3A3,0
18232,0407020M0AAA3A3,36121011000001105
18233,0407020M0AAA6A6,0
18234,0407020M0AAA8A8,0
18235,0407020M0AAACAC,0
18236,0407020M0AAACAC,5709211000001102
18237,0407020M0AAAEAE,0
18238,0407020M0AAAEAE,322591003
18239,0407020M0AAAEAE,39574111000001107
18240,0407020M0AAAEAE,39611611000001102
18241,0407020M0AAAEAE,39815511000001107
18242,0407020M0AAAEAE,42385311000001106
18243,0407020M0AAAEAE,42641811000001104
18244,0407020M0AAAFAF,0
18245,0407020M0AAAKAK,0
18246,0407020M0AAANAN,0
18247,0407020M0AAATAT,0
18248,0407020M0AAAVAV,0
18249,0407020M0AAAVAV,87611000001109
18250,0407020M0AAAVAV,36120511000001109
18251,0407020M0AABIBI,0
18252,0407020M0AABLBL,0
18253,0407020M0AABMBM,0
18254,0407020M0AABMBM,12245711000001105
18255,0407020M0AABTBT,0
18256,0407020M0AABUBU,0
18257,0407020M0AABUBU,19710311000001108
18258,0407020M0AABVBV,29729511000001100
18259,0407020M0BBAAAE,0
18260,0407020M0BBAAAE,462111000001108
18261,0407020M0BBABAV,0
18262,0407020M0BBABAV,754611000001105
18263,0407020M0BBACA3,0
18264,0407020M0BBADAT,0
18265,0407020M0BBAEAN,0
18266,0407020M0BBAHA6,0
18267,0407020M0BBAHA6,8449111000001100
18268,0407020M0BBAIAC,0
18269,0407020M0BBAIAC,8450011000001106
18270,0407020M0BCAAAV,0
18271,0407020M0BCABAC,0
18272,0407020M0BCACA6,0
18273,0407020P0AAACAC,0
18274,0407020P0AAANAN,12132111000001104
18275,0407020P0AAAPAP,0
18276,0407020P0AAAPAP,12130711000001102
18277,0407020P0AAAQAQ,0
18278,0407020P0AAAQAQ,12321111000001102
18279,0407020P0AAARAR,0
18280,0407020P0AAARAR,12132411000001109
18281,0407020P0AAASAS,0
18282,0407020P0AAASAS,12131111000001109
18283,0407020P0AAAWAW,0
18284,0407020P0AAAZAZ,0
18285,0407020P0AABABA,0
18286,0407020P0AABBBB,0
18287,0407020P0AABBBB,21559111000001103
18288,0407020P0AABCBC,0
18289,0407020Q0AAA4A4,0
18290,0407020Q0AAA4A4,22401911000001100
18291,0407020Q0AAA4A4,22402211000001102
18292,0407020Q0AAA4A4,30947711000001109
18293,0407020Q0AAA6A6,0
18294,0407020Q0AAA6A6,36128611000001106
18295,0407020Q0AAAAAA,0
18296,0407020Q0AAAAAA,12332111000001105
18297,0407020Q0AAABAB,0
18298,0407020Q0AAABAB,4382711000001105
18299,0407020Q0AAABAB,4383011000001104
18300,0407020Q0AAABAB,4383211000001109
18301,0407020Q0AAABAB,4383411000001108
18302,0407020Q0AAABAB,4383611000001106
18303,0407020Q0AAABAB,10678011000001108
18304,0407020Q0AAABAB,24403511000001100
18305,0407020Q0AAABAB,36128211000001109
18306,0407020Q0AAABAB,39146711000001105
18307,0407020Q0AAABAB,40838611000001106
18308,0407020Q0AAACAC,0
18309,0407020Q0AAACAC,4046711000001104
18310,0407020Q0AAACAC,4047011000001103
18311,0407020Q0AAACAC,38895511000001108
18312,0407020Q0AAADAD,0
18313,0407020Q0AAADAD,4048411000001106
18314,0407020Q0AAADAD,4048911000001103
18315,0407020Q0AAADAD,4049411000001103
18316,0407020Q0AAADAD,4049611000001100
18317,0407020Q0AAADAD,36128711000001102
18318,0407020Q0AAAEAE,0
18319,0407020Q0AAAEAE,12329811000001105
18320,0407020Q0AAAFAF,0
18321,0407020Q0AAAFAF,4478411000001100
18322,0407020Q0AAAFAF,4478911000001108
18323,0407020Q0AAAFAF,8436411000001104
18324,0407020Q0AAAFAF,36128511000001107
18325,0407020Q0AAAGAG,0
18326,0407020Q0AAAGAG,36127011000001100
18327,0407020Q0AAAHAH,0
18328,0407020Q0AAAHAH,36126211000001108
18329,0407020Q0AAAIAI,0
18330,0407020Q0AAAIAI,36127711000001103
18331,0407020Q0AAAKAK,0
18332,0407020Q0AAAKAK,36126511000001106
18333,0407020Q0AAALAL,0
18334,0407020Q0AAALAL,36127311000001102
18335,0407020Q0AAAMAM,0
18336,0407020Q0AAAMAM,4477011000001108
18337,0407020Q0AAAMAM,21507711000001104
18338,0407020Q0AAAMAM,36128911000001100
18339,0407020Q0AAANAN,0
18340,0407020Q0AABCBC,0
18341,0407020Q0AABCBC,12329211000001109
18342,0407020Q0AABNBN,0
18343,0407020Q0AABPBP,0
18344,0407020Q0AABPBP,12337011000001106
18345,0407020Q0AACDCD,0
18346,0407020Q0AACDCD,322708003
18347,0407020Q0AACDCD,42014811000001102
18348,0407020Q0AACECE,0
18349,0407020Q0AACECE,322709006
18350,0407020Q0AACECE,42014911000001107
18351,0407020Q0AACFCF,0
18352,0407020Q0AACFCF,36126811000001109
18353,0407020Q0AACGCG,0
18354,0407020Q0AACGCG,36127511000001108
18355,0407020Q0AACNCN,0
18356,0407020Q0AACNCN,3163111000001105
18357,0407020Q0AACNCN,3164911000001105
18358,0407020Q0AACNCN,9762411000001102
18359,0407020Q0AACNCN,21665611000001105
18360,0407020Q0AACNCN,24404111000001106
18361,0407020Q0AACNCN,29927111000001108
18362,0407020Q0AACNCN,33054811000001102
18363,0407020Q0AACNCN,36128311000001101
18364,0407020Q0AACNCN,39051211000001102
18365,0407020Q0AACPCP,0
18366,0407020Q0AACPCP,4389511000001109
18367,0407020Q0AACQCQ,0
18368,0407020Q0AACQCQ,322432009
18369,0407020Q0AACQCQ,4036011000001100
18370,0407020Q0AACQCQ,4036211000001105
18371,0407020Q0AACQCQ,4036711000001103
18372,0407020Q0AACRCR,0
18373,0407020Q0AACRCR,19947711000001107
18374,0407020Q0AACVCV,0
18375,0407020Q0AACVCV,4389411000001105
18376,0407020Q0AADCDC,0
18377,0407020Q0AADCDC,4110911000001104
18378,0407020Q0AADDDD,0
18379,0407020Q0AADDDD,4110711000001101
18380,0407020Q0AADEDE,0
18381,0407020Q0AADEDE,4110811000001109
18382,0407020Q0AADIDI,0
18383,0407020Q0AADKDK,12144311000001105
18384,0407020Q0AADNDN,0
18385,0407020Q0AADNDN,12143511000001102
18386,0407020Q0AADRDR,0
18387,0407020Q0AADRDR,322728004
18388,0407020Q0AADRDR,42015011000001107
18389,0407020Q0AADSDS,0
18390,0407020Q0AADUDU,0
18391,0407020Q0AADUDU,36127811000001106
18392,0407020Q0AADVDV,0
18393,0407020Q0AADVDV,36126611000001105
18394,0407020Q0AADWDW,0
18395,0407020Q0AADWDW,36126711000001101
18396,0407020Q0AADYDY,12201611000001108
18397,0407020Q0AADZDZ,0
18398,0407020Q0AADZDZ,36127111000001104
18399,0407020Q0AAEBEB,0
18400,0407020Q0AAEBEB,36125811000001101
18401,0407020Q0AAEFEF,0
18402,0407020Q0AAEFEF,36126411000001107
18403,0407020Q0AAEGEG,0
18404,0407020Q0AAEGEG,36127211000001105
18405,0407020Q0AAEHEH,0
18406,0407020Q0AAEHEH,36127611000001107
18407,0407020Q0AAEIEI,0
18408,0407020Q0AAEIEI,36126911000001104
18409,0407020Q0AAELEL,0
18410,0407020Q0AAELEL,10189611000001103
18411,0407020Q0AAELEL,15248711000001101
18412,0407020Q0AAELEL,20192011000001101
18413,0407020Q0AAENEN,0
18414,0407020Q0AAENEN,10069811000001106
18415,0407020Q0AAENEN,10189711000001107
18416,0407020Q0AAENEN,20191811000001103
18417,0407020Q0AAFCFC,0
18418,0407020Q0AAFCFC,10065911000001103
18419,0407020Q0AAFCFC,10075511000001100
18420,0407020Q0AAFDFD,0
18421,0407020Q0AAFDFD,12247011000001101
18422,0407020Q0AAFFFF,0
18423,0407020Q0AAFGFG,0
18424,0407020Q0AAFHFH,0
18425,0407020Q0AAFJFJ,0
18426,0407020Q0AAFJFJ,9750511000001106
18427,0407020Q0AAFJFJ,44080711000001106
18428,0407020Q0AAFKFK,0
18429,0407020Q0AAFQFQ,0
18430,0407020Q0AAFSFS,0
18431,0407020Q0AAFUFU,0
18432,0407020Q0AAFWFW,0
18433,0407020Q0AAFXFX,0
18434,0407020Q0AAFXFX,23374011000001108
18435,0407020Q0AAFYFY,0
18436,0407020Q0AAFYFY,24129811000001108
18437,0407020Q0AAFZFZ,0
18438,0407020Q0AAFZFZ,12336111000001109
18439,0407020Q0AAFZFZ,12391811000001102
18440,0407020Q0AAFZFZ,30823211000001100
18441,0407020Q0AAGAGA,0
18442,0407020Q0AAGAGA,21540711000001107
18443,0407020Q0AAGAGA,21579911000001102
18444,0407020Q0AAGAGA,30996711000001101
18445,0407020Q0AAGAGA,38953411000001105
18446,0407020Q0AAGBGB,0
18447,0407020Q0AAGBGB,3521311000001108
18448,0407020Q0AAGBGB,19796111000001108
18449,0407020Q0AAGCGC,0
18450,0407020Q0AAGDGD,0
18451,0407020Q0AAGDGD,35535311000001100
18452,0407020Q0AAGEGE,40491811000001100
18453,0407020Q0AAGFGF,40491611000001104
18454,0407020Q0AAGGGG,40491711000001108
18455,0407020Q0AAGHGH,40491911000001105
18456,0407020Q0AAGIGI,40492011000001103
18457,0407020Q0AAGJGJ,40492111000001102
18458,0407020Q0BBAAAK,0
18459,0407020Q0BBAAAK,3077711000001104
18460,0407020Q0BBABAL,0
18461,0407020Q0BBABAL,3078711000001103
18462,0407020Q0BBACAI,0
18463,0407020Q0BBACAI,2883211000001103
18464,0407020Q0BBADAH,0
18465,0407020Q0BBADAH,2883611000001101
18466,0407020Q0BBAEAG,0
18467,0407020Q0BBAEAG,394011000001106
18468,0407020Q0BBAFCV,0
18469,0407020Q0BBAFCV,4379311000001107
18470,0407020Q0BBAGCP,0
18471,0407020Q0BBAGCP,4380011000001109
18472,0407020Q0BBAHDC,0
18473,0407020Q0BBAHDC,4088311000001108
18474,0407020Q0BBAIDD,0
18475,0407020Q0BBAIDD,4088611000001103
18476,0407020Q0BBAJDE,0
18477,0407020Q0BBAJDE,4089211000001105
18478,0407020Q0BBAKCG,0
18479,0407020Q0BBAKCG,922411000001105
18480,0407020Q0BBALCF,0
18481,0407020Q0BBALCF,272811000001105
18482,0407020Q0BCABA6,0
18483,0407020Q0BCABA6,3453511000001105
18484,0407020Q0BCAGCN,0
18485,0407020Q0BCAGCN,3164311000001109
18486,0407020Q0BCAHCS,0
18487,0407020Q0BCAJCU,0
18488,0407020Q0BEABFJ,0
18489,0407020Q0BHACCD,0
18490,0407020Q0BHACCD,2898611000001107
18491,0407020Q0BHADCE,0
18492,0407020Q0BHADCE,3077311000001103
18493,0407020Q0BHAFDR,0
18494,0407020Q0BHAFDR,3079311000001108
18495,0407020Q0BIAAEG,0
18496,0407020Q0BIAAEG,3651811000001106
18497,0407020Q0BIABEH,0
18498,0407020Q0BIABEH,3778211000001107
18499,0407020Q0BIACDU,0
18500,0407020Q0BIACDU,3882611000001101
18501,0407020Q0BIADDV,0
18502,0407020Q0BIADDV,3883211000001109
18503,0407020Q0BIAEDW,0
18504,0407020Q0BIAEDW,3882911000001107
18505,0407020Q0BIAFEI,0
18506,0407020Q0BIAFEI,4388011000001106
18507,0407020Q0BJACEB,0
18508,0407020Q0BKAAEF,0
18509,0407020Q0BKAAEF,3652111000001109
18510,0407020Q0BKABEG,0
18511,0407020Q0BKABEG,3651611000001107
18512,0407020Q0BKACEH,0
18513,0407020Q0BKACEH,3778011000001102
18514,0407020Q0BKADEB,0
18515,0407020Q0BKADEB,3881611000001107
18516,0407020Q0BKAEEI,0
18517,0407020Q0BKAEEI,4035511000001101
18518,0407020Q0BMAAAK,0
18519,0407020Q0BMAAAK,3075211000001103
18520,0407020Q0BMABAL,0
18521,0407020Q0BMACAI,0
18522,0407020Q0BMADAH,0
18523,0407020Q0BMAEAG,0
18524,0407020Q0BNAAAK,0
18525,0407020Q0BNAAAK,4525911000001109
18526,0407020Q0BNABAL,0
18527,0407020Q0BNABAL,4526811000001107
18528,0407020Q0BNACAI,0
18529,0407020Q0BNACAI,4527211000001108
18530,0407020Q0BNADAH,0
18531,0407020Q0BNADAH,4527911000001104
18532,0407020Q0BQAAGE,40471711000001100
18533,0407020Q0BQABGF,40476111000001105
18534,0407020Q0BQACGG,40467911000001100
18535,0407020Q0BQADGH,40477011000001107
18536,0407020Q0BQAEGI,40469911000001107
18537,0407020Q0BQAFGJ,40479711000001101
18538,0407020T0AAAAAA,0
18539,0407020T0AAAAAA,322600003
18540,0407020T0AAAAAA,42016311000001100
18541,0407020T0AAABAB,0
18542,0407020T0AAABAB,322601004
18543,0407020T0AAABAB,3790811000001102
18544,0407020T0AAABAB,42016211000001108
18545,0407020U0AAABAB,0
18546,0407020V0AAAAAA,0
18547,0407020V0AAAAAA,36028311000001107
18548,0407020V0AAACAC,0
18549,0407020V0AAACAC,322612004
18550,0407020V0AAACAC,257811000001105
18551,0407020V0AAACAC,269811000001107
18552,0407020V0AAACAC,313711000001105
18553,0407020V0AAACAC,21666011000001107
18554,0407020V0AAACAC,27996011000001107
18555,0407020V0AAACAC,30076111000001101
18556,0407020V0AAACAC,38956411000001100
18557,0407020V0AAACAC,39186011000001103
18558,0407020V0AAACAC,39702511000001101
18559,0407020V0AAACAC,42161611000001107
18560,0407020V0AAAEAE,0
18561,0407020V0AAAEAE,36028211000001104
18562,0407020V0AAALAL,0
18563,0407020V0AAAPAP,0
18564,0407020V0AAAPAP,36028411000001100
18565,0407020V0AAATAT,0
18566,0407020V0AAATAT,12104411000001105
18567,0407020V0AABABA,0
18568,0407020V0AABFBF,0
18569,0407020V0AABFBF,12247311000001103
18570,0407020W0AAAAAA,0
18571,0407020W0AAAAAA,36022611000001104
18572,0407020W0BBAAAA,0
18573,0407020W0BBAAAA,37122911000001104
18574,0407020Y0BBAAAA,0
18575,0407030ADAAAAAA,0
18576,0407030ADAAAAAA,17648511000001107
18577,0407030ADAAABAB,0
18578,0407030ADAAABAB,32723911000001100
18579,0407041A0AAAAAA,0
18580,0407041A0AAAAAA,3547011000001103
18581,0407041A0AAACAC,0
18582,0407041A0AAACAC,322788001
18583,0407041A0AAACAC,42109311000001104
18584,0407041A0AAADAD,0
18585,0407041A0AAADAD,322787006
18586,0407041A0AAADAD,39700511000001102
18587,0407041A0AAAGAG,0
18588,0407041A0AAAGAG,3546911000001102
18589,0407041A0AAAJAJ,0
18590,0407041A0AAAJAJ,322784004
18591,0407041A0AAAJAJ,42099611000001103
18592,0407041A0BBAAAA,0
18593,0407041A0BBAAAA,3363411000001108
18594,0407041A0BBABAG,0
18595,0407041A0BBABAG,3361311000001102
18596,0407041A0BDAAAC,0
18597,0407041A0BDAAAC,3254311000001101
18598,0407041A0BDABAD,0
18599,0407041A0BDABAD,186611000001100
18600,0407041A0BIAAAJ,0
18601,0407041A0BIAAAJ,3637911000001108
18602,0407041AAAAAAAA,0
18603,0407041AAAAAAAA,407788001
18604,0407041AAAAAAAA,41756711000001106
18605,0407041AAAAAAAA,42102411000001100
18606,0407041AAAAABAB,0
18607,0407041AAAAABAB,407789009
18608,0407041AAAAABAB,41756911000001108
18609,0407041AAAAABAB,42102511000001101
18610,0407041AABBAAAA,0
18611,0407041AABBAAAA,3398711000001106
18612,0407041AABBABAB,0
18613,0407041AABBABAB,3403311000001105
18614,0407041ABAAAAAA,0
18615,0407041ABAAAAAA,4367711000001105
18616,0407041ABAAAAAA,31077111000001108
18617,0407041ABAAAAAA,31244311000001109
18618,0407041ABAAAAAA,31257911000001102
18619,0407041ABAAAAAA,31320211000001104
18620,0407041ABAAAAAA,34935911000001104
18621,0407041ABBBAAAA,0
18622,0407041ABBBAAAA,4364111000001104
18623,0407041ABBCAAAA,0
18624,0407041ABBCAAAA,33551711000001105
18625,0407041ACBBAAAA,0
18626,0407041ACBBAAAA,35790811000001105
18627,0407041ACBBABAB,37599811000001104
18628,0407041ADAAAAAA,40981211000001100
18629,0407041ADBBAAAA,40942611000001102
18630,0407041AEAAAAAA,45011011000001108
18631,0407041AEBBAAAA,44956711000001109
18632,0407041B0AAAAAA,0
18633,0407041B0AAAAAA,134531009
18634,0407041B0AAAAAA,28345111000001106
18635,0407041B0AAAAAA,28872511000001107
18636,0407041B0AAAAAA,28969811000001100
18637,0407041B0AAAAAA,34970411000001103
18638,0407041B0AAAAAA,39731611000001103
18639,0407041B0BBAAAA,0
18640,0407041B0BBAAAA,706511000001105
18641,0407041F0AAAHAH,0
18642,0407041F0AAAJAJ,0
18643,0407041F0AAAMAM,0
18644,0407041F0AAAMAM,32733211000001107
18645,0407041F0BFAAAH,0
18646,0407041F0BFABAI,0
18647,0407041F0BFABAM,0
18648,0407041F0BFABAM,3753211000001101
18649,0407041F0BGAAAJ,0
18650,0407041F0BGAAAJ,357711000001109
